movieId, imdbId, tmdId, director, cast
47202, 0430576, 148, Isabel Coixet, Sarah Polley|Tim Robbins|Sverre Anker Ousdal|Javier Cámara|Danny Cunningham|Dean Lennox Kelly|Daniel Mays|Emmanuel Idowu|Eddie Marsan
47254, 0402910, 5289, Tony Giglio, Jason Statham|Ryan Phillippe|Wesley Snipes|Henry Czerny|Justine Waddell|Nicholas Lea|Jessica Steen|Rob LaBelle|John Cassini
47261, 0448075, 9782, Patrick Stettner, Toni Collette|Robin Williams|Joe Morton|Bobby Cannavale|Rory Culkin|Sandra Oh|Rodrigo Lopresti|John Cullum|Lisa Emery
47382, 0462590, 9762, Anne Fletcher, Channing Tatum|Jenna Dewan|Damaine Radcliff|De'Shawn Washington|Mario|Drew Sidora|Rachel Griffiths|Josh Henderson|Tim Lacatena
47384, 0383060, 14113, Peter Hewitt, Tim Allen|Courteney Cox|Chevy Chase|Spencer Breslin|Kevin Zegers|Kate Mara|Michael Cassidy|Ryan Whitney Angel|Rip Torn
47404, 0452039, 21712, Masaaki Yuasa, Kôji Imada|Sayaka Maeda|Takashi Fujii|Seiko Takuma|Tomomitsu Yamaguchi|Toshio Sakata|Jôji Shimaki|Rintarou Nishi|Kenichi Chujou
47423, 0468489, 7859, Ryan Fleck, Ryan Gosling|Jeff Lima|Shareeka Epps|Nathan Corbett|Tyra Kwao-Vovo|Rosemary Ledee|Tristan Mack Wilds|Bryce Silver|Kaela C. Pabon
47446, 0428856, 16998, Emmanuel Carrère, Vincent Lindon|Emmanuelle Devos|Mathieu Amalric|Hippolyte Girardot|Cylia Malki|Macha Polikarpova|Fantine Camus|Frédéric Imberty|Brigitte Bémol
47465, 0410764, 11559, Terry Gilliam, Jodelle Ferland|Janet McTeer|Brendan Fletcher|Jennifer Tilly|Jeff Bridges|Dylan Taylor|Wendy Anderson|Sally Crooks|Alden Adair
47491, 0418455, 1023, Anders Thomas Jensen, Ulrich Thomsen|Mads Mikkelsen|Nicolas Bro|Paprika Steen|Ali Kazim|Ole Thestrup|Nikolaj Lie Kaas|Gyrd Løfquist|Lars Ranthe
47516, 0433412, 10118, Martha Coolidge, Hilary Duff|Haylie Duff|Maria Conchita Alonso|Anjelica Huston|Brent Spiner|Lukas Haas|Marcus Coloma|Ty Hodges|Reagan Dale Neis
47518, 0384793, 9788, Steve Pink, Justin Long|Jonah Hill|Adam Herschman|Columbus Short|Maria Thayer|Lewis Black|Blake Lively|Mark Derwin|Ann Cusack
47538, 0074442, 11689, Enzo Barboni, Terence Hill|Bud Spencer|David Huddleston|Luciano Catenacci|Ezio Marano|Luciano Rossi|Luigi Casellato|Edy Biagetti|Jill Flanter
47566, 0039211, 33813, Robert Wise, Claire Trevor|Lawrence Tierney|Walter Slezak|Phillip Terry|Audrey Long|Elisha Cook Jr.|Isabel Jewell|Esther Howard|Kathryn Card
47610, 0443543, 1491, Neil Burger, Edward Norton|Paul Giamatti|Jessica Biel|Rufus Sewell|Eddie Marsan|Jake Wood|Tom Fisher|Aaron Taylor-Johnson|Eleanor Tomlinson
47629, 0436697, 1165, Stephen Frears, Helen Mirren|James Cromwell|Alex Jennings|Roger Allam|Sylvia Syms|Tim McMullan|Robin Soans|Lola Peploe|Douglas Reith
47640, 0486551, 9988, Jay Chandrasekhar, M.C. Gainey|Paul Soter|Erik Stolhanske|Cloris Leachman|Jürgen Prochnow|Cameron Scher|Owain Yeoman|Tom Tate|Allan Graf
47644, 0445990, 11652, Ericson Core, Mark Wahlberg|Greg Kinnear|Elizabeth Banks|Kevin Conway|Michael Rispoli|Kirk Acevedo|Dov Davidoff|Michael Kelly|Sal Darigo
47646, 0417225, 13816, Bryan Barber, André Benjamin|Big Boi|Paula Patton|Terrence Howard|Faizon Love|Malinda Williams|Cicely Tyson|Macy Gray|Ben Vereen
47721, 0048980, 15265, Albert Lamorisse, Pascal Lamorisse|Georges Sellier|Vladimir Popov|Paul Perey|Renée Marion|Sabine Lamorisse|Michel Pezin|Renaud|David Séchan
47725, 0473753, 11227, Luc Besson, Jamel Debbouze|Rie Rasmussen|Gilbert Melki|Serge Riaboukine|Akim Chir|Eric Balliet|Loïc Pora|Venus Boone|Jérôme Guesdon
47736, 0032339, 33810, Alfred J. Goulding, Stan Laurel|Oliver Hardy|Forrester Harvey|Wilfred Lucas|Forbes Murray|Frank Baker|Eddie Borden|Gerald Rogers|Victor Kendall
47774, 0097702, 41937, Maurizio Nichetti, Maurizio Nichetti|Caterina Sylos Labini|Federico Rizzo|Renato Scarpa|Heidi Komarek|Carlina Torta|Massimo Sacilotto|Claudio G. Fava|Lella Costa
47793, 0436689, 24055, Jay Duplass, Mark Duplass|Katie Aselton|Rhett Wilkins|Julie Fischer|Larry Duplass|Bari Hyman|Gerald Finnegan|Henry Barendse|Cindy Duplass
47810, 0450345, 9708, Neil LaBute, Nicolas Cage|Ellen Burstyn|Kate Beahan|Frances Conroy|Molly Parker|Leelee Sobieski|Diane Delano|Michael Wiseman|Erika-Shaye Gair
47894, 0460989, 1116, Ken Loach, Cillian Murphy|Pádraic Delaney|Liam Cunningham|Orla Fitzgerald|Mary O'Riordan|Mary Murphy|Laurence Barry|Damien Kearney|Frank Bourke
47937, 0464196, 5072, Christopher Smith, Toby Stephens|Claudie Blakley|Andy Nyman|Babou Ceesay|Tim McInnerny|Laura Harris|Danny Dyer|David Gilliam|Julianna Drajkó
47950, 0427969, 1249, Allen Coulter, Adrien Brody|Diane Lane|Ben Affleck|Bob Hoskins|Robin Tunney|Kathleen Robertson|Lois Smith|Phillip MacKenzie|Larry Cedar
47952, 0475944, 9954, Renny Harlin, Steven Strait|Laura Ramsey|Sebastian Stan|Taylor Kitsch|Chace Crawford|Toby Hemingway|Jessica Lucas|Kyle Schmid|Wendy Crewson
47970, 0434139, 7511, Tony Goldwyn, Zach Braff|Jacinda Barrett|Casey Affleck|Rachel Bilson|Michael Weston|Eric Christian Olsen|Marley Shelton|Lauren Lee Smith|Harold Ramis
47978, 0423169, 13075, Laurie Collyer, Maggie Gyllenhaal|Michelle Hurst|Sandra Rodríguez|Anna Simpson|Giancarlo Esposito|Caroline Clay|Rio Hackford|Brad William Henke|Bridget Barkan
47997, 0387808, 7512, Mike Judge, Luke Wilson|Maya Rudolph|Dax Shepard|Terry Crews|Anthony 'Citric' Campos|David Herman|Sonny Castillo|Kevin McAfee|Robert Musgrave
47999, 0486358, 1776, Heidi Ewing, Lou Engle|Becky Fischer|Ted Haggard|Mike Papantonio
48001, 0456470, 1963, Ki-duk Kim, Yeo-reum Han|Ji-Seok Seo|Gook-hwan Jeon|Seong-hwan Jeon|Seok-hyeon Jo
48032, 0419198, 10846, Roberto Benigni, Roberto Benigni|Jean Reno|Nicoletta Braschi|Tom Waits|Emilia Fox|Gianfranco Varetto|Giuseppe Battiston|Lucia Poli|Chiara Pirri
48043, 0414993, 1381, Darren Aronofsky, Hugh Jackman|Rachel Weisz|Ellen Burstyn|Mark Margolis|Stephen McHattie|Fernando Hernandez|Cliff Curtis|Sean Patrick Thomas|Donna Murphy
48045, 0109440, 15097, Alain Berbérian, Chantal Lauby|Alain Chabat|Dominique Farrugia|Gérard Darmon|Sam Karmann|Patrick Lizana|Jean-Christophe Bouvet|Eric Prat|Marc de Jonge
48082, 0354899, 300, Michel Gondry, Gael García Bernal|Charlotte Gainsbourg|Alain Chabat|Miou-Miou|Pierre Vaneck|Emma de Caunes|Aurélia Petit|Sacha Bourdo|Stéphane Metzger
48142, 0387877, 9676, Brian De Palma, Josh Hartnett|Scarlett Johansson|Aaron Eckhart|Hilary Swank|Mia Kirshner|Mike Starr|Fiona Shaw|Patrick Fischler|James Otis
48150, 0380066, 6948, Lucky McKee, Agnes Bruckner|Emma Campbell|Bruce Campbell|Patricia Clarkson|Lauren Birkell|Jane Gilchrist|Catherine Colvey|Marcia Bennett|Rachel Nichols
48161, 0421206, 9766, Phil Joanou, Dwayne Johnson|Xzibit|L. Scott Caldwell|Leon Rippy|Kevin Dunn|Jade Yorker|David V. Thomas|Setu Taase|Mo McRae
48214, 0382357, 1595, Wim Wenders, Michelle Williams|John Diehl|Shaun Toub|Wendell Pierce|Richard Edson|Burt Young|Yuri Elvin|Jeris Poindexter|Rhonda Stubbins White
48262, 0799954, 1666, Eric Steel, Eric Geleynse|Chris Brown|Susan Ginwalla|Caroline Pressley|Gene Sprague|Elizabeth 'Lisa' Smith|Rachel Marker|Tara Harrell|Lyle Smith
48304, 0472043, 1579, Mel Gibson, Rudy Youngblood|Dalia Hernández|Jonathan Brewer|Morris Birdyellowhead|Carlos Emilio Báez|Amilcar Ramírez|Israel Contreras|Israel Ríos|María Isabel Díaz Lago
48319, 0454824, 9664, Tony Bill, James Franco|Scott Hazell|Mac McDonald|Philip Winchester|Todd Boyce|Karen Ford|Ruth Bradley|Abdul Salis|Jean-Philippe Écoffey
48322, 0493430, 12094, Jeff Tremaine, Johnny Knoxville|Bam Margera|Steve-O|Chris Pontius|Ryan Dunn|Jason 'Wee Man' Acuña|Preston Lacy|Dave England|Ehren McGhehey
48326, 0405676, 1717, Steven Zaillian, Sean Penn|Jude Law|Anthony Hopkins|Kate Winslet|Mark Ruffalo|Patricia Clarkson|James Gandolfini|Jackie Earle Haley|Kathy Baker
48342, 0435623, 15624, Hans Canosa, Aaron Eckhart|Helena Bonham Carter|Yury Tsykun|Brian Geraghty|Brianna Brown|Thomas Lennon|Erik Eidem|Nora Zehetner|David Franklin
48385, 0443453, 496, Larry Charles, Sacha Baron Cohen|Ken Davitian|Luenell|Chester|Charlie|Ilham Aliyev|Pamela Anderson|Bob Barr|Carole De Saram
48394, 0457430, 1417, Guillermo del Toro, Ivana Baquero|Sergi López|Maribel Verdú|Doug Jones|Ariadna Gil|Álex Angulo|Manolo Solo|César Vea|Roger Casamajor
48412, 0406816, 4643, Andrew Davis, Kevin Costner|Ashton Kutcher|Sela Ward|Melissa Sagemiller|Clancy Brown|Omari Hardwick|Alex Daniels|Daniel J. Molthen|Andrew Schanno
48414, 0400717, 7484, Roger Allers, Martin Lawrence|Ashton Kutcher|Gary Sinise|Debra Messing|Billy Connolly|Georgia Engel|Jon Favreau|Jane Krakowski|Gordon Tootoosis
48416, 0462519, 9842, Todd Phillips, Billy Bob Thornton|Jon Heder|Jacinda Barrett|Michael Clarke Duncan|Sarah Silverman|David Cross|Matt Walsh|Horatio Sanz|Todd Louiso
48516, 0407887, 1422, Martin Scorsese, Leonardo DiCaprio|Matt Damon|Jack Nicholson|Mark Wahlberg|Martin Sheen|Ray Winstone|Vera Farmiga|Anthony Anderson|Alec Baldwin
48518, 0420294, 10781, Jonathan Liebesman, Jordana Brewster|Taylor Handley|Diora Baird|Matt Bomer|R. Lee Ermey|Andrew Bryniarski|Lee Tergesen|Terrence Evans|Kathy Lamkin
48520, 0424993, 9794, Greg Coolidge, Dane Cook|Jessica Simpson|Dax Shepard|Andy Dick|Tim Bagley|Brian George|Efren Ramirez|Marcello Thedford|Danny Woodburn
48560, 0439289, 7510, Ryan Murphy, Annette Bening|Brian Cox|Joseph Fiennes|Evan Rachel Wood|Alec Baldwin|Joseph Cross|Jill Clayburgh|Gwyneth Paltrow|Gabrielle Union
48593, 0483726, 9895, Barry Levinson, Robin Williams|Christopher Walken|Laura Linney|Lewis Black|Jeff Goldblum|David Alpay|Faith Daniels|Tina Fey|Amy Poehler
48596, 0419946, 8975, John Bonito, John Cena|Robert Patrick|Kelly Carlson|Anthony Ray Parker|Abigail Bianca|Jerome Ehlers|Manu Bennett|Damon Gibson|Drew Powell
48598, 0420609, 9672, Douglas McGrath, Sigourney Weaver|Toby Jones|Gwyneth Paltrow|Sandra Bullock|Isabella Rossellini|Peter Bogdanovich|Rey Arteaga|Jeff Daniels|Daniel Craig
48638, 0074291, 42236, Federico Fellini, Donald Sutherland|Tina Aumont|Cicely Browne|Carmen Scarpitta|Clara Algranti|Daniela Gatti|Margareth Clémenti|Olimpia Carlisi|Silvana Fusacchia
48649, 0024966, 46774, Sergey Vasilev, Boris Babochkin|Boris Blinov|Varvara Myasnikova|Leonid Kmit|Illarion Pevtsov|Stepan Shkurat|Vyacheslav Volkov|Nikolai Simonov|Boris Chirkov
48678, 0426459, 10070, John Gulager, Duane Whitaker|Balthazar Getty|Chauntae Davies|Hannah Bernall|Diane Ayala Goldner|Josh Zuckerman|Henry Rollins|Eileen Ryan|Jason Mewes
48696, 0404203, 1440, Todd Field, Kate Winslet|Jennifer Connelly|Patrick Wilson|Jackie Earle Haley|Noah Emmerich|Gregg Edelman|Phyllis Somerville|Raymond J. Barry|Jane Adams
48698, 0814075, 13364, Amy Berg, Adam|Jeff Anderson|Pope Benedict XVI|Monsignor Cain|Case Degroot|Jane Degroot|Thomas Doyle|Mary Gail Frawley-O'Dea|Bill Hodgman
48738, 0455590, 1523, Kevin Macdonald, Forest Whitaker|James McAvoy|Kerry Washington|Gillian Anderson|Simon McBurney|David Oyelowo|Stephen Rwangyezi|Abby Mukiibi Nkaaga|Adam Kotz
48741, 0478049, 14201, David Leaf, John Lennon|Stew Albert|Tariq Ali|Carl Bernstein|Robin Blackburn|Chris Charlesworth|Noam Chomsky|Walter Cronkite|Mario Cuomo
48744, 0367027, 1378, John Cameron Mitchell, Paul Dawson|Lindsay Beamish|Adam Hardman|Sook-Yin Lee|Raphael Barker|Peter Stickles|PJ DeBoy|David Pittu|Jeff Whitty
48774, 0206634, 9693, Alfonso Cuarón, Juan Gabriel Yacuzzi|Mishal Husain|Rob Curling|Jon Chevalier|Rita Davies|Kim Fenton|Chris Gilbert|Phoebe Hawthorne|Rebecca Howard
48780, 0482571, 1124, Christopher Nolan, Hugh Jackman|Christian Bale|Michael Caine|Piper Perabo|Rebecca Hall|Scarlett Johansson|Samantha Mahurin|David Bowie|Andy Serkis
48783, 0418689, 3683, Clint Eastwood, Ryan Phillippe|Jesse Bradford|Adam Beach|John Benjamin Hickey|John Slattery|Barry Pepper|Jamie Bell|Paul Walker|Robert Patrick
48872, 0475169, 6077, Géla Babluani, George Babluani|Aurélien Recoing|Pascal Bongard|Fred Ulysse|Nicolas Pignon|Vania Vilers|Christophe Vandevelde|Olga Legrand|Augustin Legrand
48877, 0489270, 214, Darren Lynn Bousman, Tobin Bell|Shawnee Smith|Angus Macfadyen|Bahar Soomekh|Donnie Wahlberg|Dina Meyer|Leigh Whannell|Mpho Koaho|Barry Flatman
48879, 0437232, 1123, Phillip Noyce, Tim Robbins|Derek Luke|Bonnie Henna|Mncedisi Shabangu|Tumisho Masha|Sithembiso Khumalo|Terry Pheto|Michele Burgers|Mpho Lovinga
48883, 0853096, 21173, Gabriel Range, Hend Ayoub|Becky Ann Baker|Brian Boland|Michael Reilly Burke|Patricia Buckley|Seena Ghaznavi|Robert Mangiardi|Neko Parham|Jay Patterson
48982, 0424095, 11619, David Bowers, Hugh Jackman|Kate Winslet|Ian McKellen|Jean Reno|Bill Nighy|Andy Serkis|Shane Richie|Kathy Burke|David Suchet
48997, 0396171, 1427, Tom Tykwer, Ben Whishaw|Francesc Albiol|Gonzalo Cunill|Roger Salvany|Andrés Herrera|Simon Chandler|David Calder|Richard Felix|Birgit Minichmayr
49013, 0452681, 13767, Michael Lembeck, Tim Allen|Elizabeth Mitchell|Eric Lloyd|Judge Reinhold|Wendy Crewson|Spencer Breslin|Liliana Mumy|Martin Short|Ann-Margret
49110, 0104905, 27295, Greg Beeman, Teri Garr|Jeffrey Jones|Jon Lovitz|Thalmus Rasulala|Wallace Shawn|Eric Idle|Dwier Brown|Kathy Ireland|Suzanne Ventulett
49130, 0401445, 9726, Ridley Scott, Freddie Highmore|Albert Finney|Russell Crowe|Rafe Spall|Archie Panjabi|Richard Coyle|Ben Righton|Patrick Kennedy|Ali Rhodes
49132, 0811136, 2152, Barbara Kopple, Natalie Maines|Emily Robison|Martie Maguire|Clayton Allen|Billy B.|Paul Beane|Cindi Berger|Barbara Boxer|Aaron Brown
49220, 0470765, 14799, Christopher Guest, Catherine O'Hara|Stephen Rannazzisi|Ed Begley Jr.|Eugene Levy|Harry Shearer|Christopher Moynihan|Christopher Guest|John Michael Higgins|Carrie Aizley
49263, 0486585, 21710, Steve Anderson, Reinhold Aman|Steven Bochco|Pat Boone|Benjamin C. Bradlee|Drew Carey|Chuck D|Billy Connolly|John Crossley|Sam Donaldson
49265, 0420901, 8588, Michael Caton-Jones, John Hurt|Hugh Dancy|Dominique Horwitz|Louis Mahoney|Nicola Walker|Steve Toussaint|David Gyasi|Susan Nalwoga|Victor Power
49272, 0381061, 36557, Martin Campbell, Daniel Craig|Eva Green|Mads Mikkelsen|Judi Dench|Jeffrey Wright|Giancarlo Giannini|Caterina Murino|Simon Abkarian|Isaach De Bankolé
49274, 0366548, 9836, George Miller, Carlos Alazraqui|Lombardo Boyar|Jeffrey Garcia|Johnny A. Sanchez|Robin Williams|Elijah Wood|Brittany Murphy|Hugh Jackman|Nicole Kidman
49276, 0454987, 9809, Bob Odenkirk, Dax Shepard|Will Arnett|Chi McBride|David Koechner|Dylan Baker|Michael Shannon|Miguel Nino|Jay Whittaker|Amy Hill
49278, 0453467, 7551, Tony Scott, Denzel Washington|Paula Patton|Val Kilmer|Jim Caviezel|Adam Goldberg|Elden Henson|Erika Alexander|Bruce Greenwood|Rich Hutchman
49280, 0308055, 10741, Emilio Estevez, Harry Belafonte|Joy Bryant|Nick Cannon|Emilio Estevez|Laurence Fishburne|Brian Geraghty|Heather Graham|Anthony Hopkins|Helen Hunt
49284, 0499603, 2357, Brad Silberling, Morgan Freeman|Paz Vega|Jonah Hill|Anne Dudek|Francisca Hernandez|Nacho Pina|Hector Running-Hawk|Alexis Hernandez|Silvia Curiel
49286, 0457939, 1581, Nancy Meyers, Cameron Diaz|Kate Winslet|Jude Law|Jack Black|Eli Wallach|Edward Burns|Rufus Sewell|Miffy Englefield|Emma Pritchard
49314, 0433387, 7873, David Ayer, Christian Bale|Freddy Rodríguez|Eva Longoria|Chaka Forman|Tammy Trull|J.K. Simmons|Michael Monks|Samantha Esteban|Tania Verafield
49347, 0460792, 8324, Richard Linklater, Wilmer Valderrama|Catalina Sandino Moreno|Ana Claudia Talancón|Juan Carlos Serrán|Armando Hernández|Greg Kinnear|Frank Ertl|Michael D. Conway|Mitch Baker
49389, 0000439, 5698, Edwin S. Porter, A.C. Abadie|Gilbert M. 'Broncho Billy' Anderson|George Barnes|Justus D. Barnes|Walter Cameron|John Manus Dougherty Sr.|Donald Gallaher|Shadrack E. Graham|Frank Hanaway
49396, 0365830, 2179, Liam Lynch, Jack Black|Kyle Gass|JR Reed|Ronnie James Dio|Paul F. Tompkins|Troy Gentile|Ned Bellamy|Fred Armisen|Kirk Ward
49524, 0762121, 2447, Catherine Hardwicke, Keisha Castle-Hughes|Oscar Isaac|Hiam Abbass|Shaun Toub|Ciarán Hinds|Shohreh Aghdashloo|Stanley Townsend|Alexander Siddig|Nadim Sawalha
49530, 0450259, 1372, Edward Zwick, Leonardo DiCaprio|Djimon Hounsou|Jennifer Connelly|Kagiso Kuypers|Arnold Vosloo|Antony Coleman|Benu Mabhena|Anointing Lukola|David Harewood
49647, 0413895, 9986, Gary Winick, Julia Roberts|Steve Buscemi|John Cleese|Oprah Winfrey|Cedric the Entertainer|Kathy Bates|Reba McEntire|Robert Redford|Thomas Haden Church
49649, 0449010, 2486, Stefen Fangmeier, Ed Speleers|Jeremy Irons|Sienna Guillory|Robert Carlyle|John Malkovich|Garrett Hedlund|Alun Armstrong|Christopher Egan|Gary Lewis
49651, 0479143, 1246, Sylvester Stallone, Sylvester Stallone|Burt Young|Antonio Tarver|Geraldine Hughes|Milo Ventimiglia|Tony Burton|A.J. Benza|James Francis Kelly III|Talia Shire
49666, 0422295, 18615, Steven Shainberg, Nicole Kidman|Robert Downey Jr.|Ty Burrell|Harris Yulin|Jane Alexander|Emmy Clarke|Genevieve McCarthy|Boris McGiver|Marceline Hugot
49688, 0046889, 13210, Michael Anderson, Richard Todd|Michael Redgrave|Ursula Jeans|Basil Sydney|Patrick Barr|Ernest Clark|Derek Farr|Charles Carson|Stanley Van Beers
49735, 0443431, 12795, Todd Stephens, Michael Carbonaro|Jonah Blechman|Jonathan Chase|Mitch Morris|Ashlie Atkinson|Scott Thompson|Graham Norton|Stephanie McVay|James Getzlaff
49772, 0446755, 14202, John Curran, Catherine An|Bin Li|Bin Wu|Alan David|Marie-Laure Descoureaux|Sally Hawkins|Juliet Howland|Toby Jones|Lorraine Laurence
49793, 0758794, 11170, McG, Matthew McConaughey|Matthew Fox|Anthony Mackie|David Strathairn|Ian McShane|Kate Mara|January Jones|Kimberly Williams-Paisley|Arlen Escarpeta
49822, 0343737, 1247, Robert De Niro, Matt Damon|Angelina Jolie|Alec Baldwin|Tammy Blanchard|Billy Crudup|Robert De Niro|Keir Dullea|Michael Gambon|Martina Gedeck
49824, 0443489, 1125, Bill Condon, Jamie Foxx|Beyoncé|Eddie Murphy|Danny Glover|Jennifer Hudson|Anika Noni Rose|Keith Robinson|Sharon Leal|Hinton Battle
49910, 0463998, 1646, Richard LaGravenese, Hilary Swank|Patrick Dempsey|Scott Glenn|Imelda Staunton|April Hernandez Castillo|Mario|Kristin Herrera|Jaclyn Ngan|Sergio Montalvo
49917, 0783612, 58923, Spike Lee, Darleen Asevedo|Jay Asevedo|Shelton Shakespear Alexander|Lee Arnold|Gralen Bryant Banks|John Barry|Robert Bea|Harry Belafonte|Wilhelmina Blanchard
49932, 0460829, 1730, David Lynch, Karolina Gruszka|Krzysztof Majchrzak|Grace Zabriskie|Laura Dern|Jan Hencz|Ian Abercrombie|Karen Baird|Bellina Logan|Peter J. Lucas
49957, 0464049, 8618, Nicholas Hytner, Samuel Anderson|James Corden|Stephen Campbell Moore|Richard Griffiths|Frances de la Tour|Andrew Knott|Russell Tovey|Jamie Parker|Dominic Cooper
49961, 0465551, 1259, Richard Eyre, Judi Dench|Cate Blanchett|Tom Georgeson|Michael Maloney|Joanna Scanlan|Shaun Parkes|Emma Kennedy|Syreeta Kumar|Andrew Simpson
50003, 0398913, 9053, Corey Yuen, Jaime Pressly|Devon Aoki|Holly Valance|Sarah Carter|Natassia Malthe|Kane Kosugi|Matthew Marsden|Eric Roberts|Steve Howey
50005, 0473444, 1494, Yimou Zhang, Yun-Fat Chow|Li Gong|Jay Chou|Ye Liu|Dahong Ni|Junjie Qin|Man Li|Jin Chen|Aaron C. Shang
50064, 0452624, 182, Steven Soderbergh, George Clooney|Cate Blanchett|Tobey Maguire|Beau Bridges|Tony Curran|Leland Orser|Jack Thompson|Robin Weigert|Ravil Isyanov
50068, 0498380, 1251, Clint Eastwood, Ken Watanabe|Kazunari Ninomiya|Tsuyoshi Ihara|Ryô Kase|Shidô Nakamura|Hiroshi Watanabe|Takumi Bando|Yuki Matsuzaki|Takashi Yamaguchi
50147, 0454082, 9656, Glen Morgan, Katie Cassidy|Michelle Trachtenberg|Mary Elizabeth Winstead|Lacey Chabert|Kristen Cloke|Andrea Martin|Yan-Kay Crystal Lowe|Oliver Hudson|Karin Konoval
50158, 0775539, 1931, Sylvain White, Columbus Short|Meagan Good|Ne-Yo|Darrin Dewitt Henson|Brian White|Laz Alonso|Valarie Pettiford|Jermaine Williams|Allan Louis
50160, 0482546, 13967, Chris Noonan, Renée Zellweger|Ewan McGregor|Emily Watson|Barbara Flynn|Bill Paterson|Matyelok Gibbs|Lloyd Owen|Anton Lesser|David Bamber
50189, 0808146, 8275, Joe Nussbaum, John White|Maria Ricossa|Christopher McDonald|Joe Bostick|Alyssa Nicole Pallett|Jessica Booker|Jake Siegel|Ross Thomas|Michelle Cormier
50274, 0489327, 13771, Roger Michell, Peter O'Toole|Leslie Phillips|Beatrice Savoretti|Philip Fox|Lolita Chakrabarti|Carolina Giammetta|Jodie Whittaker|Kellie Shirley|Ashley Madekwe
50354, 0045081, 11578, Julien Duvivier, Fernandel|Gino Cervi|Arturo Bragaglia|Édouard Delmont|Alexandre Rignault|Saro Urzì|Thomy Bourdelle|Claudy Chapeland|Leda Gloria
50356, 0043918, 11972, Julien Duvivier, Fernandel|Gino Cervi|Vera Talchi|Franco Interlenghi|Sylvie|Charles Vissières|Clara Auteri Pepe|Italo Clerici|Peppino De Martino
50440, 0772193, 4283, Michael Katleman, Dominic Purcell|Brooke Langton|Orlando Jones|Jürgen Prochnow|Gideon Emery|Gabriel Malema|Linda Mpondo|Lehlohonolo Makoko|Dumisani Mbebe
50442, 0426883, 7457, Nick Cassavetes, Bruce Willis|Matthew Barry|Emile Hirsch|Fernando Vargas|Vincent Kartheiser|Justin Timberlake|Shawn Hatosy|Alex Solowitz|Alec Vigil
50445, 0455960, 8398, Dave Meyers, Sean Bean|Sophia Bush|Zachary Knighton|Neal McDonough|Kyle Davis|Skip O'Brien|Travis Schuldt|Danny Bolero|Jeffrey Hutchinson
50514, 0457655, 3549, Susanne Bier, Mads Mikkelsen|Neeral Mulchandani|Tanya Sharma|Swini Khara|Meenal Patel|Vallabh Gada|Hitesh Kotak|Suhita Thatte|Rolf Lassgård
50601, 0398808, 1265, Gabor Csupo, Josh Hutcherson|AnnaSophia Robb|Zooey Deschanel|Robert Patrick|Bailee Madison|Kate Butler|Devon Wood|Emma Fenton|Grace Brannigan
50610, 0453453, 14137, Frank Sebastiano, Artie Lange|Ralph Macchio|Anthony DeSando|Cara Buono|Jimmy Palumbo|Joe Lo Truglio|Jerry Minor|Seymour Cassel|Michael Deeg
50613, 0369359, 15689, Conor McMahon, Marian Araujo|David Muyllaert|Eoin Whelan|David Ryan|Amy Redmond|Kathryn Toolan|Ned Dennehy|John O'Connor|Ivan McCullough
50658, 0473434, 13365, Michael Apted, Bruce Balden|Jacqueline Bassett|Symon Basterfield|Andrew Brackfield|John Brisby|Suzanne Dewey|Charles Furneaux|Nicholas Hitchon|Neil Hughes
50685, 0473308, 10758, Adrienne Shelly, Keri Russell|Nathan Fillion|Cheryl Hines|Jeremy Sisto|Andy Griffith|Adrienne Shelly|Eddie Jemison|Lew Temple|Darby Stanchfield
